"VAR","Variable","UNIT","Unit","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1986","1986",7.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1987","1987",8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1988","1988",10,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1989","1989",12.9,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1990","1990",14.7,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1991","1991",15.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1992","1992",23.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1993","1993",32.2,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1994","1994",34.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1995","1995",32.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1996","1996",27.7,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1997","1997",24.7,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1998","1998",23.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","1999","1999",26.7,"B","Break"
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2000","2000",28.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2001","2001",30,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2002","2002",31,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2003","2003",29.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2004","2004",27.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2005","2005",25,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2006","2006",20.2,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2007","2007",17.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2008","2008",16.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2009","2009",14.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2010","2010",12.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","RUS","Russia","2011","2011",11.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1985","1985",2.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1986","1986",1.7,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1987","1987",1.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1988","1988",1.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1989","1989",2.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1990","1990",2,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1991","1991",2.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1992","1992",2.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1993","1993",1.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1994","1994",2.2,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1995","1995",2.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1996","1996",2.1,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1997","1997",2.3,"B","Break"
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1998","1998",1,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","1999","1999",1.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2000","2000",1,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2001","2001",0.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2002","2002",1.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2003","2003",1.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2004","2004",1.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2005","2005",1.1,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2006","2006",0.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2007","2007",1,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2008","2008",0.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2009","2009",0.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SVN","Slovenia","2010","2010",0.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","1996","1996",0.9,"B","Break"
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","1997","1997",5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","1998","1998",4.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","1999","1999",8.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2000","2000",5.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2001","2001",9.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2002","2002",5.4,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2003","2003",6.6,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2004","2004",10.5,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2005","2005",11.9,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2006","2006",11.8,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2007","2007",12.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2008","2008",11.2,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2009","2009",10.9,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2010","2010",10.3,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2011","2011",9.9,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2012","2012",9.9,,
"CICDHOCD","- Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","ZAF","South Africa","2013","2013",9.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1960","1960",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1961","1961",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1962","1962",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1963","1963",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1964","1964",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1965","1965",1.4,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1966","1966",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1967","1967",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1968","1968",1.5,"B","Break"
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1969","1969",0.9,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1970","1970",1.4,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1971","1971",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1972","1972",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1973","1973",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1974","1974",1.4,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1975","1975",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1976","1976",1.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1977","1977",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1978","1978",1.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1979","1979",1.3,"B","Break"
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1980","1980",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1981","1981",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1982","1982",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1983","1983",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1984","1984",1.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1985","1985",1.4,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1986","1986",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1987","1987",1.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1988","1988",1.5,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1989","1989",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1990","1990",1.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1991","1991",1.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1992","1992",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1993","1993",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1994","1994",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1995","1995",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1996","1996",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1997","1997",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1998","1998",1,"B","Break"
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","1999","1999",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2000","2000",1.2,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2001","2001",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2002","2002",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2003","2003",0.8,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2004","2004",0.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2006","2006",0.8,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2007","2007",0.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2008","2008",0.9,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2009","2009",0.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2010","2010",0.8,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2011","2011",0.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1960","1960",0.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1961","1961",0.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1962","1962",0.9,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1963","1963",0.6,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1964","1964",0.9,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1965","1965",0.8,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1966","1966",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1967","1967",1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1968","1968",0.7,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1969","1969",0.9,"B","Break"
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1970","1970",1.3,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1971","1971",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1972","1972",1.1,,
"CICDHOCD","- Assault","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUT","Austria","1973","1973",1.1,,
