cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",8/31/2016,9/6/2016,"Google Consumer Surveys","B",573,"lv",.001297,31.85,40.74,6.54,,39.2225,47.40259,3.032142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45449,70767,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Pennsylvania",9/7/2016,9/13/2016,"Google Consumer Surveys","B",831,"lv",.0012899,33.59,36.18,9.24,,41.05653,42.67312,5.929725,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45780,71464,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Hawaii",8/10/2016,8/16/2016,"Google Consumer Surveys","B",76,"lv",.0012832,53.27,22.95,5.16,,60.60446,31.1673,1.711864,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45601,70986,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",3/29/2016,3/31/2016,"Marist College","A",1066,"rv",.0012764,50,41,,,47.97831,42.65678,,,"","http://maristpoll.marist.edu/wp-content/misc/usapolls/us160329/MCC/General%20Election/McClatchy_Marist%20Poll_General%20Election__Complete%20Survey%20Findings_Nature%20of%20the%20Sample%20and%20Tables_April%202016.pdf",36697,50523,4/8/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Maine",7/29/2016,8/18/2016,"Ipsos","A-",210,"lv",.0012706,32.92,37.19,,,31.98734,36.86668,,,"","http://www.reuters.com/statesofthenation",44956,68989,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",8/19/2016,8/25/2016,"Ipsos","A-",443,"lv",.0012677,32.13,45.36,,,31.87476,44.51612,,,"","http://www.reuters.com/statesofthenation",45032,69085,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/18/2016,9/24/2016,"USC Dornsife/LA Times","",2640,"lv",.0012618,42.27,46.4,,,44.57093,42.45107,,,"","http://latimes.com/politics/",46021,71970,9/25/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/17/2016,8/21/2016,"Ipsos","A-",1078,"lv",.0012576,41.4,33.5,7.5,,43.71926,35.59774,5.025405,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44924,68920,8/23/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/23/2016,8/24/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.001256,42,38,9,,45.30555,39.58493,5.979795,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44985,69019,8/25/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Louisiana",8/5/2016,8/25/2016,"Ipsos","A-",326,"lv",.0012543,39.41,50.38,,,39.41132,50.72044,,,"","http://www.reuters.com/statesofthenation",45012,69065,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Connecticut",8/24/2016,8/30/2016,"Google Consumer Surveys","B",309,"lv",.0012488,40.68,25.54,7.78,,48.59007,32.73378,4.24103,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45496,70814,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Colorado",8/31/2016,9/6/2016,"Google Consumer Surveys","B",626,"lv",.0012452,37.36,28.53,13.01,,45.21282,35.45423,9.502142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45445,70763,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Minnesota",8/31/2016,9/6/2016,"Google Consumer Surveys","B",632,"lv",.0012447,34.61,26.85,10.59,,42.42513,33.7537,7.082142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45462,70780,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Massachusetts",8/31/2016,9/6/2016,"Google Consumer Surveys","B",444,"lv",.0012431,43.78,24.19,9.47,,52.0286,31.32982,5.962142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45458,70776,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/28/2016,9/30/2016,"The Times-Picayune/Lucid","",1191,"lv",.0012291,46,36,7,,47.81209,38.5646,3.910305,,"","https://luc.id/2016-presidential-tracker/",46334,72460,10/3/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Kentucky",8/24/2016,8/30/2016,"Google Consumer Surveys","B",380,"lv",.0012284,36.67,32.51,5.88,,44.29193,39.52377,2.341029,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45506,70824,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/4/2016,9/10/2016,"CVOTER International","C+",1244,"lv",.0012145,45.31,49.06,,,44.25934,44.67728,,,"","http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/",45709,71317,9/12/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Washington",8/31/2016,9/6/2016,"Google Consumer Surveys","B",587,"lv",.0012143,41.52,25.56,9.75,,49.44457,32.52332,6.242142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45486,70804,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Wisconsin",8/12/2016,8/25/2016,"Ipsos","A-",454,"lv",.0012142,36.15,39.27,,,35.95668,38.952,,,"","http://www.reuters.com/statesofthenation",45037,69090,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",7/15/2016,7/17/2016,"YouGov","B",1056,"rv",.0012121,40,37,5,,44.23452,40.35093,3.332193,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6v3si1v679/econTabReport.pdf",44618,68029,7/18/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/27/2016,9/29/2016,"The Times-Picayune/Lucid","",1251,"lv",.0012,45,35,8,,46.91162,37.53605,4.853559,,"","http://www.nola.com/politics/index.ssf/page/president_poll_daily_tracker.html",46309,72462,10/3/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/25/2016,9/27/2016,"The Times-Picayune/Lucid","",1449,"lv",.0011956,43,38,8,,45.10324,40.48477,4.757751,,"","https://luc.id/2016-presidential-tracker/",46173,72232,9/28/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Illinois",8/19/2016,8/25/2016,"Ipsos","A-",366,"lv",.0011929,52.63,26.24,,,52.69401,25.70054,,,"","http://www.reuters.com/statesofthenation",45007,69060,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"District of Columbia",8/10/2016,8/16/2016,"Google Consumer Surveys","B",54,"lv",.0011909,44.16,24.78,6.22,,51.73765,33.18907,2.771864,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45684,71253,9/10/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Louisiana",5/5/2016,5/6/2016,"JMC Enterprises","C",624,"lv",.0011886,36,52,,,35.98565,52.28631,,,"","http://winwithjmc.com/wp-content/uploads/2016/05/LA-Presidential-Executive-Summary.pdf",44043,65719,5/10/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Illinois",9/7/2016,9/13/2016,"Google Consumer Surveys","B",1226,"lv",.001187,37.79,29.41,8.23,,45.33466,35.93887,4.919725,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45756,71440,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",8/17/2016,8/23/2016,"Google Consumer Surveys","B",164,"lv",.0011863,25.88,36.13,12.78,,33.48316,43.62227,9.262416,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45553,70938,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/16/2016,8/20/2016,"Ipsos","A-",1091,"lv",.0011768,41.9,34.2,6.9,,44.12901,36.4063,4.426295,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44925,68921,8/23/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",8/31/2016,9/6/2016,"Google Consumer Surveys","B",635,"lv",.0011751,34.87,34.6,9.84,,42.61942,41.4679,6.332142,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45443,70761,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"California",8/26/2016,9/1/2016,"Ipsos","A-",534,"lv",.001174,62.67,24.2,,,63.15123,23.66858,,,"","http://www.reuters.com/statesofthenation",45282,69663,9/4/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Alabama",8/24/2016,8/30/2016,"Google Consumer Surveys","B",455,"lv",.0011701,17.11,56.17,7.88,,24.43219,62.99651,4.34103,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45491,70809,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Maryland",8/24/2016,8/30/2016,"Google Consumer Surveys","B",483,"lv",.0011699,45.83,24.29,6.87,,53.41327,31.27961,3.331029,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45509,70827,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Arkansas",7/29/2016,8/18/2016,"Ipsos","A-",290,"lv",.0011635,39.83,44.73,,,39.36443,44.95702,,,"","http://www.reuters.com/statesofthenation",44942,68975,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/26/2016,9/28/2016,"The Times-Picayune/Lucid","",1303,"lv",.0011605,42,37,8,,44.00475,39.51387,4.806658,,"","https://luc.id/2016-presidential-tracker/",46296,72461,10/3/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/3/2016,9/9/2016,"CVOTER International","C+",1260,"lv",.0011503,45.89,48.61,,,44.84377,44.26221,,,"","http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/",45708,71316,9/12/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Washington",8/12/2016,8/25/2016,"Ipsos","A-",349,"lv",.0011471,49.27,32.57,,,48.97441,32.11538,,,"","http://www.reuters.com/statesofthenation",45035,69088,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",8/12/2016,8/25/2016,"Ipsos","A-",498,"lv",.0011428,43.33,46.33,,,42.64623,45.63465,,,"","http://www.reuters.com/statesofthenation",45005,69058,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/18/2016,8/20/2016,"Morning Consult","",2001,"rv",.0011399,39,36,8,,44.0844,41.6652,2.967292,,"","https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/",44901,68876,8/21/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",9/7/2016,9/13/2016,"Google Consumer Surveys","B",1218,"lv",.0011398,28.76,39.7,8.76,,36.25756,46.20732,5.449726,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45785,71469,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"New York",8/12/2016,8/18/2016,"Ipsos","A-",1006,"lv",.0011369,51.99,29.64,,,52.16,30.2625,,,"","http://www.reuters.com/statesofthenation",44969,69002,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/24/2016,9/26/2016,"The Times-Picayune/Lucid","",1489,"lv",.0011361,43,39,7,,45.20489,41.44727,3.714684,,"","https://luc.id/2016-presidential-tracker/",46227,72286,9/28/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/17/2016,9/23/2016,"USC Dornsife/LA Times","",2559,"lv",.0011329,43.33,45.29,,,45.65671,41.34694,,,"","http://latimes.com/politics/",46017,71961,9/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",5/13/2016,5/17/2016,"CBS News/New York Times","A-",1109,"rv",.0011237,47,41,,,48.32343,42.65864,,,"","http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/",44086,65968,5/20/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Kansas",8/24/2016,8/30/2016,"Google Consumer Surveys","B",217,"lv",.0011181,43.82,26.61,10.51,,51.60464,33.72542,6.97103,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45505,70823,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",9/7/2016,9/13/2016,"Google Consumer Surveys","B",1347,"lv",.0011145,30.85,41.04,7.31,,38.40217,47.57232,3.999725,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45751,71435,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Montana",8/17/2016,8/23/2016,"Google Consumer Surveys","B",118,"lv",.0011029,35.91,28.11,10.43,,43.58406,35.65308,6.912417,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45566,70951,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/15/2016,8/19/2016,"Ipsos","A-",1104,"lv",.0010998,40,34.7,6.8,,42.14537,37.01186,4.329794,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44926,68922,8/23/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Oklahoma",8/17/2016,8/23/2016,"Google Consumer Surveys","B",245,"lv",.0010977,24.4,42.18,11.97,,31.76895,49.50445,8.452416,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45576,70961,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"New Hampshire",7/29/2016,8/18/2016,"Ipsos","A-",163,"lv",.0010947,40.68,39.45,,,39.56352,38.92321,,,"","http://www.reuters.com/statesofthenation",44966,68999,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"New York",8/19/2016,8/25/2016,"Ipsos","A-",500,"lv",.0010851,53.3,31.38,,,53.87475,31.33145,,,"","http://www.reuters.com/statesofthenation",45024,69077,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Maine",3/4/2016,3/10/2016,"Critical Insights","C",610,"lv",.0010811,43,34,,,41.49107,33.59208,,,"","http://static.bangordailynews.com/wp-content/blogs.dir/115/files/2016/03/CI-Tracking_Spring-2016.pdf?ref=inline",44176,66113,6/2/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Ohio",9/7/2016,9/13/2016,"Google Consumer Surveys","B",828,"lv",.0010791,31.14,34.34,8.12,,38.71159,40.8812,4.809725,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45777,71461,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/31/2016,9/6/2016,"Google Consumer Surveys","B",22673,"lv",.0010787,34.83,33.61,8.85,,42.51784,40.44436,5.342143,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/YgS",45423,70730,9/7/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Delaware",8/10/2016,8/16/2016,"Google Consumer Surveys","B",94,"lv",.0010779,34.47,32.29,7.92,,41.45702,40.23331,4.471865,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45598,70983,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/2/2016,9/8/2016,"CVOTER International","C+",1256,"lv",.0010727,46.06,48.23,,,45.01603,43.91769,,,"","http://www.upi.com/Top_News/US/2016/09/11/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-2-points/4831473579817/",45701,71297,9/11/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Vermont",8/10/2016,8/16/2016,"Google Consumer Surveys","B",67,"lv",.0010672,59.87,9.46,11.43,,67.28518,17.74095,7.981865,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45636,71021,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",3/19/2016,3/22/2016,"Selzer & Company","A+",815,"lv",.0010669,54,36,,,52.20052,34.50176,,,"","http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r.f2qF2GAiq8/v0",36649,50495,4/6/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/16/2016,9/22/2016,"USC Dornsife/LA Times","",2594,"lv",.0010652,43.41,44.84,,,45.73609,40.91646,,,"","http://latimes.com/politics/",46015,71958,9/23/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Kansas",7/29/2016,8/18/2016,"Ipsos","A-",333,"lv",.0010615,37.04,47.54,,,35.62932,46.79166,,,"","http://www.reuters.com/statesofthenation",44953,68986,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Oklahoma",7/29/2016,8/18/2016,"Ipsos","A-",386,"lv",.0010541,29.21,58.44,,,27.92277,57.85309,,,"","http://www.reuters.com/statesofthenation",44972,69005,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"West Virginia",8/10/2016,8/16/2016,"Google Consumer Surveys","B",100,"lv",.0010526,34.34,38.67,7.44,,41.43264,46.6966,3.991864,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45639,71024,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Maryland",8/5/2016,8/25/2016,"Ipsos","A-",525,"lv",.0010442,53.02,30.47,,,53.02072,30.76655,,,"","http://www.reuters.com/statesofthenation",45014,69067,8/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Indiana",8/31/2016,9/6/2016,"Google Consumer Surveys","B",715,"lv",.0010432,29.21,35.57,9.81,,36.78436,42.34255,6.302143,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45454,70772,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",2/22/2016,2/23/2016,"SurveyUSA","A",1261,"lv",.0010425,41,50,,,37.41402,47.03191,,,"","http://big.assets.huffingtonpost.com/TEGNA-WXIA-SUSA_Poll.pdf",36467,49992,2/26/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",8/19/2016,9/1/2016,"Ipsos","A-",365,"lv",.0010343,41.38,44.56,,,41.10439,43.42965,,,"","http://www.reuters.com/statesofthenation",45280,69661,9/4/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/14/2016,8/18/2016,"Ipsos","A-",1118,"lv",.0010273,40.6,33.6,7.2,,42.66315,36.01115,4.743352,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44895,68840,8/19/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"New York",9/7/2016,9/13/2016,"Google Consumer Surveys","B",923,"lv",.0010228,39.81,31.36,5.45,,47.41765,37.91771,2.139725,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45776,71460,9/14/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Iowa",7/29/2016,8/18/2016,"Ipsos","A-",369,"lv",.0010221,41.22,41.45,,,40.66694,41.54766,,,"","http://www.reuters.com/statesofthenation",44952,68985,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Nevada",7/29/2016,8/18/2016,"Ipsos","A-",350,"lv",.0010158,39.99,38.33,,,39.04261,38.06099,,,"","http://www.reuters.com/statesofthenation",44965,68998,8/24/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Oregon",8/24/2016,8/30/2016,"Google Consumer Surveys","B",404,"lv",.0010157,42.39,27.93,10.15,,50.278,35.10999,6.611029,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45527,70912,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Nevada",8/17/2016,8/23/2016,"Google Consumer Surveys","B",242,"lv",.0010138,30.03,41.46,9.33,,37.52206,48.87266,5.812417,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45573,70958,9/9/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",6/10/2016,6/16/2016,"Saint Leo University","C+",459,"lv",.00101,45.8,33.1,5.9,,47.05097,37.88601,2.219574,,"","http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/",44408,67452,6/27/16,"14:56:09 28 Oct 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",10/28/16,"Oregon",8/5/2016,8/25/2016,"Ipsos","A-",459,"lv",.0010084,44.92,36.58,,,44.61581,36.50511,,,"","http://www.reuters.com/statesofthenation",45028,69081,8/26/16,"14:56:09 28 Oct 2016"
